case,step,bank,stage,rms,sample_diversity_rms,batch_mean_rms,diversity_to_rms
logos32_data,128,evolving_prior,stage16_block1_ffn,0.22366537153720856,0.19896619021892548,0.10216972924816776,0.8895708300818744
logos32_data,128,evolving_prior,stage16_block1,1.2515201568603516,1.169533610343933,0.4455264720570981,0.9344904306438855
logos32_data,128,evolving_prior,stage32_upsample,1.2515201568603516,1.169533610343933,0.4455264720570981,0.9344904306438855
logos32_data,128,evolving_prior,stage32_position,1.252177119255066,1.169533610343933,0.4473686089365243,0.9340001445160583
logos32_data,128,evolving_prior,stage32_block0_attention,0.23651303350925446,0.1670941561460495,0.16738565649896453,0.7064902668017715
logos32_data,128,evolving_prior,stage32_block0_attention_residual,1.2732558250427246,1.1712908744812012,0.4992575321037154,0.9199179390692346
logos32_data,128,evolving_prior,stage32_block0_ffn,0.2181580662727356,0.19062970578670502,0.10608137042635517,0.8738146108628625
logos32_data,128,evolving_prior,stage32_block0,1.254338264465332,1.1568524837493896,0.48482657986621297,0.9222811075148886
logos32_data,128,evolving_prior,stage32_block1_attention,0.2689376175403595,0.18218201398849487,0.1978311297733007,0.6774136532281684
logos32_data,128,evolving_prior,stage32_block1_attention_residual,1.2937878370285034,1.1797820329666138,0.5310379665636509,0.9118821488353673
logos32_data,128,evolving_prior,stage32_block1_ffn,0.22094295918941498,0.18935605883598328,0.11384232164480454,0.8570359495984112
logos32_data,128,evolving_prior,stage32_block1,1.2763056755065918,1.1588411331176758,0.5348302586100367,0.9079651962353831
logos32_data,128,evolving_prior,output_projection,2.285122871398926,2.01800274848938,1.072124733638666,0.8831047002973551
logos32_data,256,fixed_latent,input_projection,0.5781727433204651,0.569057822227478,0.10225906356129232,0.984234951926928
logos32_data,256,fixed_latent,stage8_position,0.5790132880210876,0.569057822227478,0.1069092262936694,0.9828061531581862
logos32_data,256,fixed_latent,stage8_block0_attention,0.13937386870384216,0.1216212585568428,0.06806867667676099,0.8726259785130728
logos32_data,256,fixed_latent,stage8_block0_attention_residual,0.5979340672492981,0.5839461088180542,0.12857717827647852,0.9766061858699684
logos32_data,256,fixed_latent,stage8_block0_ffn,0.5009742975234985,0.36851558089256287,0.33936928767727315,0.7355977795952244
logos32_data,256,fixed_latent,stage8_block0,0.7746832370758057,0.6616489887237549,0.40293266624472307,0.8540897195882012
logos32_data,256,fixed_latent,stage8_block1_attention,0.5169718861579895,0.4100155234336853,0.314876486294468,0.7931099048360674
logos32_data,256,fixed_latent,stage8_block1_attention_residual,0.9257137179374695,0.8270562887191772,0.41584105481262157,0.893425551218896
logos32_data,256,fixed_latent,stage8_block1_ffn,0.836368978023529,0.7399306893348694,0.38989183420603646,0.8846940869129813
logos32_data,256,fixed_latent,stage8_block1,1.442065954208374,1.2960898876190186,0.6322224446337129,0.8987729609985214
logos32_data,256,fixed_latent,stage16_upsample,1.442065954208374,1.2960898876190186,0.6322224446337129,0.8987729609985214
logos32_data,256,fixed_latent,stage16_position,1.442309021949768,1.2960898876190186,0.6327766730920289,0.8986214936566889
logos32_data,256,fixed_latent,stage16_block0_attention,0.1829669177532196,0.14521290361881256,0.11131085128911233,0.793656609631865
logos32_data,256,fixed_latent,stage16_block0_attention_residual,1.475338101387024,1.3238900899887085,0.6511048633161619,0.8973469123749105
logos32_data,256,fixed_latent,stage16_block0_ffn,0.24614816904067993,0.2016451507806778,0.14116711475664884,0.8192023185325937
logos32_data,256,fixed_latent,stage16_block0,1.5562186241149902,1.3883287906646729,0.7031070864768184,0.8921168074660493
logos32_data,256,fixed_latent,stage16_block1_attention,0.2415245771408081,0.19737808406352997,0.13919774888429864,0.817217387978115
logos32_data,256,fixed_latent,stage16_block1_attention_residual,1.6424741744995117,1.463558316230774,0.7454652700760743,0.8910693020039379
logos32_data,256,fixed_latent,stage16_block1_ffn,0.2954997718334198,0.24696369469165802,0.16226228353455613,0.8357491891089421
logos32_data,256,fixed_latent,stage16_block1,1.7992169857025146,1.599198818206787,0.824466434420746,0.8888304361924255
logos32_data,256,fixed_latent,stage32_upsample,1.7992169857025146,1.599198818206787,0.824466434420746,0.8888304361924255
logos32_data,256,fixed_latent,stage32_position,1.7994308471679688,1.599198818206787,0.8249330358190592,0.8887247991350617
logos32_data,256,fixed_latent,stage32_block0_attention,0.24141836166381836,0.12470683455467224,0.20671485375704332,0.5165590292934301
logos32_data,256,fixed_latent,stage32_block0_attention_residual,1.8046619892120361,1.5849226713180542,0.863032456660111,0.8782379641131989
logos32_data,256,fixed_latent,stage32_block0_ffn,0.23999157547950745,0.19529740512371063,0.13948075083351597,0.8137677530284259
logos32_data,256,fixed_latent,stage32_block0,1.788736343383789,1.573839783668518,0.8500623750550549,0.8798612436594502
logos32_data,256,fixed_latent,stage32_block1_attention,0.2501979172229767,0.11156369000673294,0.2239476297146212,0.4459017534798551
logos32_data,256,fixed_latent,stage32_block1_attention_residual,1.8208339214324951,1.6011364459991455,0.8670630027468956,0.8793423865585126
logos32_data,256,fixed_latent,stage32_block1_ffn,0.2361171990633011,0.19106949865818024,0.1387219462666604,0.8092146587210535
logos32_data,256,fixed_latent,stage32_block1,1.8098983764648438,1.5835905075073242,0.8763408227754613,0.8749610078110839
logos32_data,256,fixed_latent,output_projection,3.092376232147217,2.801203966140747,1.3099798094727895,0.9058419014544385
logos32_data,256,evolving_prior,input_projection,0.5752831697463989,0.5662035346031189,0.10180512166093994,0.9842171027751732
logos32_data,256,evolving_prior,stage8_position,0.5761387944221497,0.5662035346031189,0.1065338811887691,0.9827554403292778
logos32_data,256,evolving_prior,stage8_block0_attention,0.14516854286193848,0.12724214792251587,0.06988091033124182,0.876513226722463
logos32_data,256,evolving_prior,stage8_block0_attention_residual,0.5967228412628174,0.5825356841087341,0.12934576152599153,0.976224880006169
logos32_data,256,evolving_prior,stage8_block0_ffn,0.5079266428947449,0.3743683695793152,0.34327510603137384,0.7370520424873512
logos32_data,256,evolving_prior,stage8_block0,0.7814189195632935,0.666192889213562,0.40841469392365354,0.8525425639628395
logos32_data,256,evolving_prior,stage8_block1_attention,0.5252688527107239,0.4131832420825958,0.3243254169659775,0.7866128744362159
logos32_data,256,evolving_prior,stage8_block1_attention_residual,0.9305699467658997,0.8289512395858765,0.42284780738810523,0.8907994960151157
logos32_data,256,evolving_prior,stage8_block1_ffn,0.8348883390426636,0.7371901273727417,0.39190465010456105,0.8829805051751605
logos32_data,256,evolving_prior,stage8_block1,1.4436901807785034,1.2952260971069336,0.6376760113485594,0.8971634734043067
logos32_data,256,evolving_prior,stage16_upsample,1.4436901807785034,1.295225977897644,0.6376762534824074,0.8971633908316806
logos32_data,256,evolving_prior,stage16_position,1.4439340829849243,1.2952260971069336,0.638228010493628,0.897011928985997
logos32_data,256,evolving_prior,stage16_block0_attention,0.18465575575828552,0.14751487970352173,0.11107253666284529,0.7988642384731228
logos32_data,256,evolving_prior,stage16_block0_attention_residual,1.4778077602386475,1.3239878416061401,0.6564845554167151,0.8959134450561639
logos32_data,256,evolving_prior,stage16_block0_ffn,0.24519382417201996,0.2004784792661667,0.14116795232355187,0.817632662417784
logos32_data,256,evolving_prior,stage16_block0,1.557269811630249,1.3867509365081787,0.7085274209997807,0.8905013929836858
logos32_data,256,evolving_prior,stage16_block1_attention,0.24506370723247528,0.2011539191007614,0.13997614594254512,0.8208229662907219
logos32_data,256,evolving_prior,stage16_block1_attention_residual,1.6443952322006226,1.4630546569824219,0.7506708668692207,0.889722025661969
logos32_data,256,evolving_prior,stage16_block1_ffn,0.2948576509952545,0.2458733171224594,0.16274933572103398,0.8338712469984932
logos32_data,256,evolving_prior,stage16_block1,1.7991054058074951,1.596208930015564,0.8299983812901807,0.8872236862070542
logos32_data,256,evolving_prior,stage32_upsample,1.7991055250167847,1.596208930015564,0.8299986396883364,0.8872236274193378
logos32_data,256,evolving_prior,stage32_position,1.7993245124816895,1.596208930015564,0.8304732102578853,0.8871156475348732
logos32_data,256,evolving_prior,stage32_block0_attention,0.24265310168266296,0.12671101093292236,0.20694165231913464,0.5221899495792663
logos32_data,256,evolving_prior,stage32_block0_attention_residual,1.8042999505996704,1.5822176933288574,0.8672286219049062,0.8769150011909037
logos32_data,256,evolving_prior,stage32_block0_ffn,0.24110756814479828,0.19633744657039642,0.13994451218577766,0.814314739604047
logos32_data,256,evolving_prior,stage32_block0,1.7881700992584229,1.5704137086868286,0.8551918424835204,0.8782238945490137
logos32_data,256,evolving_prior,stage32_block1_attention,0.25242874026298523,0.1149076595902443,0.22475875662196168,0.4552083073842195
logos32_data,256,evolving_prior,stage32_block1_attention_residual,1.8211569786071777,1.5986639261245728,0.8722880212622383,0.8778287346471539
logos32_data,256,evolving_prior,stage32_block1_ffn,0.2363513559103012,0.19085092842578888,0.13941982125814206,0.8074881893134541
logos32_data,256,evolving_prior,stage32_block1,1.8095813989639282,1.5804613828659058,0.8813209726006958,0.8733850733494473
logos32_data,256,evolving_prior,output_projection,3.0898799896240234,2.7944939136505127,1.31839376396022,0.9044020877945317
logos32_data,512,fixed_latent,input_projection,0.5774860978126526,0.5683119893074036,0.10252646476079319,0.9841137153950582
logos32_data,512,fixed_latent,stage8_position,0.5784462094306946,0.5683119893074036,0.10780306124688942,0.9824802722222605
logos32_data,512,fixed_latent,stage8_block0_attention,0.27807727456092834,0.2449806034564972,0.13157307687108485,0.8809803096758291
logos32_data,512,fixed_latent,stage8_block0_attention_residual,0.6479519009590149,0.6241787075996399,0.1739040164448317,0.9633102498438711
logos32_data,512,fixed_latent,stage8_block0_ffn,0.5682461261749268,0.4306429624557495,0.370742901213424,0.7578458393628925
logos32_data,512,fixed_latent,stage8_block0,0.8627540469169617,0.7124618887901306,0.4865620232747254,0.8257995327128308
logos32_data,512,fixed_latent,stage8_block1_attention,0.48719123005867004,0.38633015751838684,0.2968236918406251,0.7929743675227138
logos32_data,512,fixed_latent,stage8_block1_attention_residual,0.881881594657898,0.7912358641624451,0.38943671406207425,0.8972132641790574
logos32_data,512,fixed_latent,stage8_block1_ffn,0.9714017510414124,0.8535513281822205,0.4637580102647171,0.8786800386834306
logos32_data,512,fixed_latent,stage8_block1,1.4580250978469849,1.3006982803344727,0.6588028305089888,0.8920959469457479
logos32_data,512,fixed_latent,stage16_upsample,1.4580250978469849,1.3006982803344727,0.6588028305089888,0.8920959469457479
logos32_data,512,fixed_latent,stage16_position,1.4596413373947144,1.3006982803344727,0.6623721139709732,0.8911081421248757
logos32_data,512,fixed_latent,stage16_block0_attention,0.20392291247844696,0.15313740074634552,0.13466065025220067,0.7509573048223844
logos32_data,512,fixed_latent,stage16_block0_attention_residual,1.4952133893966675,1.3282190561294556,0.686656550806623,0.8883140463752831
logos32_data,512,fixed_latent,stage16_block0_ffn,0.2949884235858917,0.2501651644706726,0.15631877857458715,0.8480507859584939
logos32_data,512,fixed_latent,stage16_block0,1.516785740852356,1.342937707901001,0.7050938209562158,0.8853839218888877
logos32_data,512,fixed_latent,stage16_block1_attention,0.258966863155365,0.20967015624046326,0.15199428211162835,0.8096408694369264
logos32_data,512,fixed_latent,stage16_block1_attention_residual,1.6063231229782104,1.41172194480896,0.7663648778220977,0.8788530306353
logos32_data,512,fixed_latent,stage16_block1_ffn,0.3216346502304077,0.26781347393989563,0.17811454574256858,0.8326636254770545
logos32_data,512,fixed_latent,stage16_block1,1.7291333675384521,1.5145176649093628,0.8343491148268565,0.8758825046938915
logos32_data,512,fixed_latent,stage32_upsample,1.7291334867477417,1.5145176649093628,0.834349361880198,0.8758824443091197
logos32_data,512,fixed_latent,stage32_position,1.7304695844650269,1.5145176649093628,0.8371148221337702,0.8752061743850729
logos32_data,512,fixed_latent,stage32_block0_attention,0.2599257230758667,0.14700248837471008,0.21436335957470756,0.5655557542944807
logos32_data,512,fixed_latent,stage32_block0_attention_residual,1.7649192810058594,1.5049444437026978,0.9219990725779593,0.852698738066368
logos32_data,512,fixed_latent,stage32_block0_ffn,0.2973824441432953,0.23751822113990784,0.17894527853836764,0.798696176649414
logos32_data,512,fixed_latent,stage32_block0,1.6920874118804932,1.4424718618392944,0.8845534111891182,0.852480700294443
logos32_data,512,fixed_latent,stage32_block1_attention,0.2994377017021179,0.14683905243873596,0.2609621234576786,0.4903826458860954
logos32_data,512,fixed_latent,stage32_block1_attention_residual,1.7511640787124634,1.486438274383545,0.9257844711489494,0.8488286691424386
logos32_data,512,fixed_latent,stage32_block1_ffn,0.2726263403892517,0.208421990275383,0.1757424121937681,0.7644968933588782
logos32_data,512,fixed_latent,stage32_block1,1.7344133853912354,1.4742624759674072,0.9136410363916104,0.8500063989271247
logos32_data,512,fixed_latent,output_projection,2.827720880508423,2.5568652153015137,1.2076612309933918,0.9042141439510786
logos32_data,512,evolving_prior,input_projection,0.5748558640480042,0.5656677484512329,0.10236827043811045,0.9840166619644956
logos32_data,512,evolving_prior,stage8_position,0.5758119821548462,0.5656677484512329,0.10760779318992467,0.9823827325272899
logos32_data,512,evolving_prior,stage8_block0_attention,0.2946799099445343,0.26513832807540894,0.1285998301332302,0.8997502684364
logos32_data,512,evolving_prior,stage8_block0_attention_residual,0.6537350416183472,0.6309384703636169,0.1711319702889012,0.9651287298317428
logos32_data,512,evolving_prior,stage8_block0_ffn,0.577178418636322,0.4431474804878235,0.36980432322624285,0.7677824848940672
logos32_data,512,evolving_prior,stage8_block0,0.8765849471092224,0.7317562103271484,0.4826323840627858,0.8347807166211487
logos32_data,512,evolving_prior,stage8_block1_attention,0.5026064515113831,0.4063107967376709,0.29584587466324985,0.8084074438675779
logos32_data,512,evolving_prior,stage8_block1_attention_residual,0.9004307389259338,0.810626745223999,0.39199463711924554,0.9002655175798905
logos32_data,512,evolving_prior,stage8_block1_ffn,1.0431101322174072,0.9145640730857849,0.5016485863185063,0.8767665511422427
logos32_data,512,evolving_prior,stage8_block1,1.5389493703842163,1.3720804452896118,0.6969651470911844,0.8915695809713715
logos32_data,512,evolving_prior,stage16_upsample,1.5389493703842163,1.3720805644989014,0.6969649124097654,0.8915696584328474
logos32_data,512,evolving_prior,stage16_position,1.5404990911483765,1.3720804452896118,0.7003803977003029,0.8906726743128321
logos32_data,512,evolving_prior,stage16_block0_attention,0.20808811485767365,0.15830285847187042,0.1350587595998695,0.760749159461342
